0.157065217391304	0.342934782608696	0.325	0.175
0.131850244167119	0.279435702658709	0.485621269669018	0.103092783505155
0.0851409978308026	0.359002169197397	0.405639913232104	0.150216919739696
0.0862255965292842	0.730477223427332	0.0927331887201735	0.0905639913232104
0.0428416485900217	0.243492407809111	0.661605206073753	0.052060737527115
0.0899241603466956	0.78819068255688	0.0530877573131094	0.0687973997833153
0.322877230935641	0.0800432666306111	0.52244456462953	0.0746349378042185
0.228987068965517	0.183189655172414	0.504849137931034	0.0829741379310345
0.22497308934338	0.05005382131324	0.501614639397201	0.223358449946179
0.0284793121977431	0.0472864051585169	0.898979043524987	0.0252552391187534
0.106394411606663	0.581407845244492	0.250403009134874	0.061794734013971
0.449275362318841	0.376274825550188	0.0670960815888352	0.107353730542136
0.0246648793565684	0.267560321715818	0.0568364611260054	0.650938337801609
0.0359249329758713	0.2171581769437	0.406970509383378	0.339946380697051
0.12593783494105	0.663451232583065	0.118435155412647	0.0921757770632369
0.00535331905781585	0.231798715203426	0.0390792291220557	0.723768736616702
0.00481798715203426	0.000535331905781585	0.992505353319058	0.00214132762312634
0.00374331550802139	0.00267379679144385	0.990909090909091	0.00267379679144385
0.0417112299465241	0.00320855614973262	0.939572192513369	0.0155080213903743
0.818813468733298	0.0411544628540887	0.0652057723142704	0.0748262960983431
0.405781584582441	0.144539614561028	0.366702355460385	0.0829764453961456
0.286709539121115	0.165058949624866	0.170953912111468	0.377277599142551
0.067524115755627	0.160235798499464	0.170418006430868	0.601822079314041
0.0734978540772532	0.0949570815450644	0.767167381974249	0.0643776824034335
0.098175965665236	0.122317596566524	0.186695278969957	0.592811158798283
0.65450643776824	0.0976394849785408	0.194742489270386	0.0531115879828326
0.0600858369098712	0.100858369098712	0.761802575107296	0.0772532188841202
0.0595813204508857	0.106816961889426	0.147074610842727	0.686527106816962
0.0628019323671498	0.434782608695652	0.161030595813205	0.341384863123994
0.0852090032154341	0.504823151125402	0.159163987138264	0.2508038585209
0.169609416800428	0.334403424291065	0.269662921348315	0.226324237560193
0.158484525080043	0.348986125933831	0.304695837780149	0.187833511205977
0.188297872340426	0.30531914893617	0.33031914893617	0.176063829787234
0.170212765957447	0.336170212765957	0.319148936170213	0.174468085106383
0.153805215540181	0.334752527940394	0.343267695582757	0.168174560936668
